fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi,pesticide_mass,population
1035,457.5,181.98,145.3,18.87114883537308,42.1,14.029380175658735,9.77201172942796,6.209142593433426,77.9,52.18,,4.83590236768647,116.51751380788671,18.012673569970637,,22.677796873721253,4551.0,13.297550650136076,0.0,34.77371306980931,10.868319829773304,10.336361404370244,49.93862018168426,4.647341644025092,474.6705949750389,,84563.3,12219.0
1037,425.70351486572775,165.85,,18.87114883537308,37.55752820243735,14.029380175658735,9.77201172942796,6.209142593433426,50.450424548284325,44.4,,4.83590236768647,88.4,18.012673569970637,,23.34517576664173,4545.0,7.71297339457492,0.5,23.16753926701571,13.032909498878084,6.666043380703067,35.26551982049364,3.447059726745463,,,1683.2,10696.0
1039,482.2,190.96,131.7,18.34,52.6,18.78,15.1,6.86,79.2,62.72,15.5,4.83590236768647,92.1,17.75,,21.180181151606643,4597.0,5.475969813319211,0.3,27.501617425059305,10.416217381927972,10.58335130472288,16.877830493853786,5.199191454070574,566.0987707569549,,83070.9,37096.0
1041,512.5,200.01,130.2,18.87114883537308,64.3,24.42,19.7,6.209142593433426,82.1,54.13,,4.83590236768647,104.2,18.012673569970637,,19.268045710979315,4607.0,13.504961886955272,1.2,26.6092868508607,14.83437002748445,7.948792130768117,29.30710256039346,5.110986897513163,672.645739910314,,16596.95,13826.0
1043,433.3,172.02,112.4,16.81,39.9,15.05,14.3,5.75,69.7,53.58,16.9,4.87,116.51751380788671,16.68,,18.40662307276981,4402.0,2.8430714125811507,1.4,21.42060111584378,12.360669506269122,11.481192633031377,8.617193592896994,5.098854372889094,227.96808446817445,,44562.8,83345.0
1045,458.8,177.66,128.5,19.84,42.3,15.29,5.8,5.35,75.1,53.91,14.5,5.64,123.5,18.84,45960.0,16.900979855151846,4644.0,8.797834868957832,2.2,29.55794940458077,9.98721928062808,10.123141216805632,31.840220720994868,5.142635265474815,180.55301969853733,,92938.8,49293.0
1047,507.7,203.04,137.7,25.44,63.2,22.51,11.2,6.209142593433426,70.7,50.07,13.4,4.83590236768647,180.9,35.69,,17.986591242405197,4540.0,8.77225011410315,0.3,40.61648858160486,10.766289545359314,10.14299182903834,72.93630840142468,6.112514260437059,458.307144353656,,76055.84999999999,38184.0
1049,425.70351486572775,161.47,,17.68,48.8,15.88,12.6,6.28,60.3,52.26,14.6,6.43,116.51751380788671,15.0,,16.973260534789304,4358.0,0.0,5.3,34.9545009099818,14.86070278594428,13.555928881422371,19.7480050398992,4.864435861376657,187.5962480750385,43.0,77014.7,71430.0
1051,498.9,175.17,125.5,17.54,41.7,15.0,19.8,7.69,70.5,49.55,16.2,3.9,130.3,18.19,59347.0,15.505482913426391,4588.0,4.9846790159262575,1.6,16.933248288889434,8.847484238157152,6.865294507273753,26.88099501999362,5.372884138719906,169.27115276108236,43.0,37914.5,81526.0
1053,444.8,198.22,126.8,33.86,50.4,17.47,16.3,6.209142593433426,68.5,59.38,13.4,4.83590236768647,95.1,24.3,,18.061182868796735,4535.0,5.676035387144759,0.8,34.240652617267166,13.73215499660095,10.84160435078178,39.92929979605711,5.597960422960458,386.1318830727396,,223474.1,36775.0
1055,469.7,185.03,109.4,22.26,45.8,16.25,12.4,6.64,71.5,55.6,16.6,4.19,116.5,20.63,,19.02045346131755,4422.0,13.396533563152351,1.9,26.028757508201828,10.310452585157854,11.378393901928526,22.414112012149413,5.932923057941169,723.3185035192415,54.0,16124.85,102721.0
1057,457.9,212.55,,26.09,52.0,21.37,9.77201172942796,6.209142593433426,67.1,62.35,16.2,4.83590236768647,129.7,18.012673569970637,,20.88869925636962,4449.0,0.4292094426077373,0.2,32.146775569913444,11.148360355967329,8.021455565037181,15.756430574180175,4.362285197543503,371.8151895647933,,49280.15,16406.0
1059,425.70351486572775,176.85,,16.35,38.7,17.09,10.4,6.209142593433426,66.5,50.75,16.4,4.83590236768647,116.51751380788671,18.012673569970637,,16.528951783961755,4415.0,5.737446379005804,9.4,32.80463481812138,14.22420616076234,11.583879444075096,23.664798809636878,5.089462726929396,395.7324215658341,,33069.35,31587.0
1061,450.1,194.6,129.6,21.63,37.55752820243735,14.2,9.77201172942796,10.87,79.7,62.46,,4.83590236768647,89.1,18.012673569970637,,20.33506424591593,4638.0,3.867114594998134,0.7,33.540537467308496,12.883296061858015,11.609748701815564,16.783534851988023,4.6616964251394055,314.59652048667704,,165354.35,26383.0
1063,460.6,161.31,145.1,18.87114883537308,45.1,14.029380175658735,9.77201172942796,6.209142593433426,61.5,47.59,,4.83590236768647,129.0,18.012673569970637,,22.308721566719377,4484.0,22.75290215588723,0.6,50.675100352755145,13.38036735190366,16.470015813161414,82.75149008636419,3.85643642695953,243.2794063982484,,3873.45,8221.0
1065,425.70351486572775,172.47,,35.57,41.8,17.44,9.77201172942796,6.209142593433426,50.450424548284325,32.01363667988594,,4.83590236768647,129.9,18.012673569970637,,19.31679544530297,4493.0,6.973350253807107,0.4,36.77646739867155,13.13542090280602,8.13338755591704,61.58329944421852,4.8934640962600255,264.33509556730377,,8457.1,14754.0
1067,452.4,189.25,112.6,23.55,37.55752820243735,13.29,14.4,6.209142593433426,74.0,54.77,15.4,4.83590236768647,117.6,18.012673569970637,48610.0,22.536938620568822,4652.0,8.051092359264825,0.8,25.14162237925597,13.928634001051218,7.685569117561175,30.7422764702447,4.755791092403002,,,140027.7,17123.0
1069,438.8,168.31,,19.01,48.0,15.51,8.0,5.01,61.6,44.86,15.5,5.79,131.9,19.44,,17.72614627939878,4658.0,4.243355293607886,1.0,27.9778577464655,9.080982538763188,11.313248321765304,34.161927097674685,6.684989267124703,750.1020708514133,48.0,171241.25,105319.0
1071,438.8,200.01,113.9,17.41,42.9,20.63,14.3,8.89,76.3,60.98,15.2,4.83590236768647,116.51751380788671,18.91,,20.005795421616924,4328.0,5.373212843105942,0.9,30.269487105186904,11.853569013812422,10.002897710808462,10.754370713802762,4.708238952609302,328.4072249589491,,108225.5,51765.0
1073,452.6,174.74,131.9,25.06,38.9,14.63,10.7,6.12,59.5,45.41,15.8,5.0,154.4,24.19,51979.0,15.840361971713367,4456.0,12.586830603250586,2.4,24.381467169742564,6.48178374315799,8.912490605285333,50.40835693083212,8.911161472907468,721.969587695391,59.0,3115.55,658615.0
1075,500.4,183.82,157.3,33.49,54.9,15.46,9.77201172942796,6.209142593433426,86.5,57.04,17.6,4.83590236768647,98.3,18.012673569970637,,21.56056012703912,4459.0,0.411974732216424,0.1,26.382272267937054,12.068716616139744,5.492998412010971,14.024830373899237,4.846467618942151,,,15663.749999999998,13854.0
1077,425.70351486572775,163.3,,14.19,42.5,14.6,11.1,4.57,62.5,47.16,17.2,5.06,87.8,18.3,46265.0,19.97738774631205,4391.0,6.471863573115879,1.5,24.169268870464087,7.856142995585226,8.884462151394422,15.921180144287714,5.993737286552876,283.1915580919565,,156356.8,92870.0
1079,474.0,192.34,119.2,20.95,57.1,19.44,13.2,6.209142593433426,75.9,62.52,22.7,4.83590236768647,98.0,18.012673569970637,,18.007825533076527,4391.0,5.355426774221731,1.1,27.732111983984957,13.640086141526888,9.169219569898996,23.49176499135552,3.6584466351644207,297.2489308137948,34.0,225149.55,32969.0
1081,425.70351486572775,187.29,,25.14,37.55752820243735,15.2,12.6,6.36,50.450424548284325,48.34,14.7,6.89,111.9,33.67,48056.0,12.057922073155064,4609.0,11.069755502791503,2.9,27.145312949266188,5.853995754338955,7.758425557166541,32.88490832675684,6.217199143644824,192.0947504297661,,10908.85,163461.0
1083,462.5,147.0330242918144,115.2,16.45,38.3,13.05,16.1,8.29,65.2,43.65,20.9,4.05,104.1,15.45,56460.0,15.304216836392524,4366.0,6.426517842042956,2.1,19.89145799156013,10.330062628326164,8.348036029343486,24.16607339998556,5.152808823678836,105.2403503884607,,273543.10000000003,96921.0
1085,553.9,210.59,115.0,18.87114883537308,73.5,24.24,9.77201172942796,6.209142593433426,74.2,45.44,,4.83590236768647,189.0,18.012673569970637,,18.94122383252818,4582.0,20.214178245862467,0.0,40.93196457326892,12.34903381642512,8.222624798711756,75.34219001610306,3.7924482220020512,,,24376.3,9936.0
1087,493.7,195.96,128.0,27.89,66.5,14.67,9.77201172942796,6.209142593433426,65.8,53.78,,4.83590236768647,200.9,52.98,,19.916472311113523,4620.0,22.09584187954503,0.1,32.01713944784944,10.636220643271685,8.84634159570429,83.87481694418831,4.652566390315104,775.6142539458697,,34364.15,18437.0
1089,443.6,147.0330242918144,132.2,19.43,39.1,13.85,14.1,6.52,57.4,41.39,19.3,5.5,96.4,18.53,63417.0,15.001115081890529,4352.0,9.343181675631923,2.5,18.29468622683485,5.722817839134478,7.953525562572413,35.60238899495766,7.58862335458895,337.5162502787705,44.0,233806.8,367686.0
1091,455.2,189.05,118.8,22.71,57.0,23.06,9.77201172942796,6.209142593433426,62.2,47.8,19.1,4.83590236768647,155.6,18.012673569970637,,19.746054969171283,4495.0,13.254387216436012,0.5,32.15069495245062,9.906991326157383,8.407357090605078,55.235656808443935,5.548657317007677,517.2954331696102,,18526.75,19138.0
1093,471.2,184.51,141.7,27.14,50.2,18.93,12.1,6.209142593433426,69.9,48.93,17.8,7.06,100.7,21.12,,21.21201958548528,4432.0,1.026774109695867,1.2,29.98859749144812,13.501911597021934,10.101281105372593,8.669260178415723,5.090583458375571,328.6605406130525,,22268.2,29818.0
1095,443.7,179.06,,11.08,42.2,16.97,13.2,5.61,73.5,62.0,16.4,5.83,86.8,22.08,,17.1598864120994,4377.0,10.031283931239852,7.2,28.31168020637216,11.1569947054724,12.028667422532427,19.523180461216803,5.904850491335289,249.6437375828245,,30288.75,96137.0
1097,442.5,181.11,117.9,22.89,47.4,16.1,11.0,7.22,66.0,49.95,14.0,4.82,103.4,19.31,46166.0,16.22578065931199,4466.0,9.715926700759336,1.5,28.293600852221257,8.581877737168973,11.068730871521849,43.48236737789781,6.817038819875563,469.10818716981856,40.0,105261.9,413977.0
1099,425.70351486572775,178.16,138.2,23.06,52.8,16.44,12.7,6.209142593433426,50.450424548284325,44.16,,4.83590236768647,112.9,18.012673569970637,,20.04665333714177,4520.0,11.327379920235824,0.2,35.62791583357136,11.563362848709891,12.09178330000952,45.85832619251642,4.529743089117609,447.4911929924784,,155118.55,21006.0
1101,447.9,170.63,122.7,25.4,41.2,16.01,10.7,5.89,50.450424548284325,39.69,18.3,5.11,154.1,25.15,47990.0,15.034157499856482,4610.0,10.744104323713938,2.7,28.70289819872732,8.43582055279067,9.837448277993916,66.81533753438934,11.499140011609864,497.2378130368159,50.0,25293.35,226451.0
1103,477.2,170.56,120.2,24.31,41.6,12.17,15.3,7.34,71.7,48.4,21.9,7.34,134.2,19.43,49751.0,17.460955828138616,4380.0,8.271821909783245,3.6,24.40595884442657,11.053019639386015,9.99312956632482,24.72937194181916,6.131096690814871,444.9024733561231,50.0,42077.45,119352.0
1105,449.7,176.68,116.6,18.87114883537308,37.0,14.029380175658735,9.77201172942796,6.209142593433426,50.450424548284325,39.89,,4.83590236768647,172.1,18.012673569970637,,19.5188927943761,4513.0,27.853838164479274,0.0,51.73550087873462,13.609402460456945,9.753954305799647,70.50746924428822,4.76813198399378,,,44425.95,9104.0
1107,484.5,147.0330242918144,212.5,18.87114883537308,42.2,13.31,9.77201172942796,6.209142593433426,65.3,44.83,15.7,4.83590236768647,96.8,18.012673569970637,,18.90867374931418,4474.0,1.493973462979844,3.0,34.44062047982443,12.304853109880792,8.618883734849618,46.37139009426904,4.408192925438171,279.3156765923487,,52159.25,20049.0
1109,451.3,191.94,124.7,31.46,40.1,14.13,14.6,10.25,60.7,48.9,,4.83590236768647,112.6,18.012673569970637,,15.372362805794314,4626.0,10.492720143469406,2.9,31.276672477009075,7.339063533088898,8.868786439862957,44.12754703372002,5.549461625170704,291.5189036484944,,45907.65,33274.0
1111,425.70351486572775,172.98,,19.45,44.3,18.05,13.5,6.209142593433426,57.7,42.24,16.0,4.83590236768647,111.5,18.012673569970637,,20.64050677459089,4539.0,13.18465499934535,0.8,25.118775294738693,12.71775470702094,9.194087629773009,24.9208164701742,4.85413159685944,65.9862748548302,,16581.25,22732.0
1113,443.6,197.23,,22.07,45.6,17.51,14.2,6.66,72.8,56.34,16.6,6.64,102.1,43.07,,14.29286478649591,4635.0,6.665155721759495,1.5,31.13155442024233,9.981359384169284,10.50951016603956,54.9587490075598,5.973239081833095,220.92581725292555,47.0,36708.45,57938.0
1115,470.8,178.11,137.0,16.15,44.4,13.72,11.8,6.0,72.2,54.56,,4.4,115.0,18.51,54887.0,16.756063826198428,4454.0,2.373404471666288,1.0,18.25726141078838,9.977622597802744,8.050242328149421,14.384508990318118,5.562061408521132,44.97970290906228,,3971.500000000001,88929.0
1117,425.70351486572775,147.0330242918144,116.7,19.0,36.7,12.25,11.5,5.68,50.450424548284325,32.01363667988594,14.7,3.78,146.0,15.59,75761.0,15.358909174948002,4492.0,5.819514570571802,2.6,12.138664201525309,4.639704183036746,6.068869886757568,22.634619828980817,6.473791502768466,152.9928356829212,46.0,45122.4,216350.0
1119,466.2,169.85,144.0,18.87114883537308,61.8,14.029380175658735,9.77201172942796,6.209142593433426,65.2,50.62,,4.83590236768647,194.6,18.012673569970637,,18.229456133386265,4482.0,10.753469447068229,2.6,41.28622469233823,8.955934894799524,11.314013497419612,75.14092894005557,4.688910281085329,262.0087336244541,39.0,12548.7,12595.0
1121,452.0,187.4,117.2,24.36,48.0,15.81,13.6,6.41,73.6,56.09,16.1,3.32,99.0,24.33,,17.8268780220328,4503.0,7.842898980447437,1.3,29.6458302178356,12.724938936244454,8.816858581326953,37.68381436618314,5.272974203001291,361.3977369024475,48.0,67912.1,80244.0
1123,479.6,181.58,,22.56,46.2,16.73,15.4,6.52,74.6,54.19,21.0,4.83590236768647,105.4,23.81,,21.38442521631644,4574.0,3.2679738562091503,1.0,27.359703337453645,13.372064276885045,8.375772558714463,31.226205191594563,5.089608557291884,313.9678615574784,,11353.9,40450.0
1125,441.3,147.0330242918144,124.7,21.96,41.3,14.41,10.5,4.63,61.1,44.19,15.9,5.37,146.2,22.9,52221.0,13.270035527210396,4471.0,6.732903172776591,2.0,25.03950127840501,6.570618709720666,6.927327223802274,38.951612130962296,6.693020485281234,492.6886724697636,55.0,30891.4,208854.0
1127,513.1,215.46,110.1,19.14,46.4,18.43,17.5,8.57,87.6,67.94,17.0,4.49,137.3,23.82,,19.3881069558948,4439.0,3.716634588126464,1.1,28.187204162878903,12.828751449797812,11.270806557788156,11.715933669790916,5.350304167509791,418.48217924203,45.0,13376.85,63802.0
1129,425.70351486572775,209.06,,18.87114883537308,48.4,21.52,9.77201172942796,6.209142593433426,50.450424548284325,50.78,,4.83590236768647,106.2,38.49,,19.753917727717923,4470.0,4.482111370229225,0.2,30.31341821743389,9.653525954946131,9.463761018609206,34.788197845249755,3.8203048327876585,153.0362389813908,,63024.8,16336.0
1131,511.7,216.3,121.0,35.91,56.4,14.029380175658735,9.77201172942796,6.209142593433426,62.1,40.22,,4.83590236768647,157.5,18.012673569970637,,19.512888551933283,4529.0,23.676092544987146,0.8,41.404473085670965,13.86467020470053,9.818043972706596,73.23730098559514,4.690705276639375,284.30629264594387,,22084.2,10552.0
1133,425.70351486572775,161.84,,18.87114883537308,38.0,15.1,9.77201172942796,6.209142593433426,69.2,48.93,15.9,4.83590236768647,94.1,22.83,,21.841261808367072,4411.0,1.6949844796601865,1.2,30.71440620782726,15.629217273954117,11.821018893387317,6.456646423751687,4.989438045509487,206.6464237516869,,7510.349999999999,23712.0
2013,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,69706.0,11.242254352316316,,14.581343521171602,21.3,20.596046031277663,10.445559161994687,39.68722336972558,86.72174682797285,5.822822384181313,,8.0,,3389.0
2016,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,85517.0,7.533286615276804,,7.804351735299407,20.2,10.79187105816398,6.044148563419761,16.415557112824107,76.82200420462509,4.239072463490956,70.0770847932726,,,5708.0
2020,433.1,142.30946139487526,131.7,19.01,39.7,12.21,12.8,6.09,50.66776926107669,32.36209759770791,19.0,6.03,97.6,19.81,83280.0,11.084597213187717,,4.570874425171164,5.7,14.569824369201273,3.955972474237393,10.161251669006129,43.26166592488617,10.016990755575115,376.5962545790681,32.0,,292090.0
2050,389.3011361025299,175.53,,16.61894364267446,101.2,43.46,9.642272561198393,,50.66776926107669,39.68,,,,16.24582389477531,54212.0,7.386519191808575,,39.85187797566567,9.7,43.61276898647539,8.914198105459125,17.17680556316049,90.58752669331436,4.071784922599169,202.5954114877074,,,18263.0
2060,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,84688.0,11.637347767253043,,11.634904714142428,2.3,9.201623815967524,4.7361299052774015,15.832205683355886,52.09742895805142,7.249063670078651,,,,739.0
2068,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,84196.0,10.471622701838529,,33.07776560788609,3.0,19.82414068745004,1.6786570743405276,12.589928057553957,19.06474820143885,6.000000000000001,,33.0,,2502.0
2070,389.3011361025299,209.3,,16.61894364267446,67.9,,9.642272561198393,,78.9,32.36209759770791,,,,16.24582389477531,58750.0,11.289014997973249,,31.46276047039406,5.7,31.27280097284151,7.924604783137414,18.6461289014998,85.08309687880016,4.54599664980603,608.0259424402108,,,4934.0
2090,389.3011361025299,142.30946139487526,119.2,17.23,32.69019940384417,13.99,15.4,5.65,50.66776926107669,32.36209759770791,17.4,6.78,,12.56,77095.0,10.429130059418007,,7.731013209538742,2.7,13.106495353207048,3.478746635518765,8.663856584226297,31.24676248032096,5.742534929595476,177.74617845716315,36.0,,98455.0
2100,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,64342.0,22.968197879858657,,10.087719298245617,0.9,21.86886533176286,1.3349038084020417,9.462112288967411,27.87593246957205,6.474318241926926,,,,2547.0
2105,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,,22.62295081967213,,31.11627906976744,2.3,19.95316159250585,4.918032786885246,22.903981264637004,54.42622950819672,6.26039712330863,,,,2135.0
2110,389.3011361025299,142.30946139487526,120.2,16.61894364267446,40.6,22.71,9.642272561198393,,50.66776926107669,39.1,,,93.1,16.24582389477531,88213.0,13.632823452444,,1.9632294164668265,4.7,11.433377986853174,2.651172933736253,9.124894856537589,36.55254057758809,10.241030003138324,227.42141499735197,26.0,,32099.0
2122,389.3011361025299,167.6,116.4,27.11,42.7,14.46,11.4,7.02,61.8,39.42,18.9,5.12,,24.07,66684.0,17.39019537825843,,7.870036101083032,1.3,19.281062422418337,4.909112550800048,13.676478090088253,20.82164294580761,5.879766403364274,130.93234028805114,5.0,,58809.0
2130,389.3011361025299,142.30946139487526,,16.61894364267446,40.7,,9.642272561198393,,57.7,43.52,19.4,,,16.24582389477531,70356.0,15.369045037229812,,0.4006826445054537,4.4,15.716041350393986,4.28685028554905,9.397816814863008,36.82498373454782,7.793091374108157,180.7272464396732,,,13833.0
2150,389.3011361025299,142.30946139487526,138.6,16.61894364267446,32.69019940384417,,9.642272561198393,,74.3,32.36209759770791,,,,16.24582389477531,78281.0,10.53575431517597,,11.477339611536198,17.5,11.686467907046252,6.941642382126578,15.88582530075469,52.21549727265934,6.68378635784922,186.8041545243966,,,13383.0
2158,389.3011361025299,171.79,,16.61894364267446,102.1,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,,5.820679681851049,,0.0,2.7,56.78476741383466,10.44830079537238,18.004338394793926,96.74620390455532,5.430592827416443,,,,8298.0
2164,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,46406.0,10.55363321799308,,41.63090128755365,3.8,29.1522491349481,7.352941176470589,25.86505190311419,75.86505190311419,6.097212121406546,,,,1156.0
2170,444.5,168.44,119.6,16.63,42.2,13.54,10.4,5.15,63.1,45.88,15.5,6.54,94.0,19.83,75905.0,11.979321907600596,,8.186976796449239,1.8,16.26397168405365,4.190573770491803,13.845007451564827,21.58811475409836,5.533805639248174,116.43070044709388,13.0,,107360.0
2180,436.3,202.63,113.8,16.61894364267446,101.2,,9.642272561198393,,79.3,49.52,,,,16.24582389477531,58987.0,7.753022279948047,,15.191740412979351,4.6,34.47896892796483,7.723049255669897,18.643221101009093,85.67289439504447,6.993366919269521,539.514437006694,,,10009.0
2185,465.4,221.59,,16.61894364267446,87.7,,9.642272561198393,,126.2,75.66,,,,16.24582389477531,75431.0,7.1786666666666665,,7.104984093319194,6.8,16.64,7.445333333333333,19.50933333333333,71.97866666666667,4.884131196417985,106.66666666666669,,,9375.0
2188,389.3011361025299,142.30946139487526,,16.61894364267446,86.4,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,62949.0,7.6923076923076925,,29.21706765917852,3.4,35.19263198858477,8.535478012712414,23.11583863017253,89.51874432481515,6.118136367584045,220.5214684135426,,,7709.0
2195,389.3011361025299,142.30946139487526,,16.61894364267446,53.6,,9.642272561198393,,50.66776926107669,32.36209759770791,,,101.4,16.24582389477531,60917.0,26.99816961561928,,5.023216547066273,10.3,16.573705179282868,8.764940239043826,15.179282868525895,39.505796217205614,8.226062467915208,366.0768761439903,,,3278.0
2198,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,,17.35563269170085,,8.832523835222162,0.3,28.352792679078576,6.137582833701483,21.962764278952356,55.06468917639634,6.152275769958295,,,,6338.0
2220,389.3011361025299,142.30946139487526,111.8,16.61894364267446,32.69019940384417,,9.642272561198393,,57.1,32.36209759770791,,,104.4,16.24582389477531,71534.0,16.19792274477769,,6.249296250422249,3.1,12.766950636013538,3.3959621892869647,13.828918193488157,38.54592134438091,12.8988899067702,606.8386042712102,,,8569.0
2230,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,,12.923076923076923,,0.1033057851239669,1.5,10.923076923076923,9.307692307692308,13.384615384615383,23.384615384615383,6.833333333,,,,1300.0
2240,442.2,167.59,119.2,16.61894364267446,46.5,,9.642272561198393,,64.6,32.36209759770791,,,100.4,16.24582389477531,71541.0,14.180292287657355,,9.887608479157777,5.0,17.14657791925915,5.947040949211402,16.53885110693098,27.116191578642745,5.196819856640343,,,,6911.0
2261,389.3011361025299,142.30946139487526,135.1,16.61894364267446,37.0,,9.642272561198393,,70.9,52.75,,,,16.24582389477531,82306.0,13.42571208622017,,10.336239103362391,3.2,19.90324809951624,3.140877598152425,19.834139599170697,43.15825846579129,5.503888470873777,523.4795996920709,,,6495.0
2275,389.3011361025299,142.30946139487526,,16.61894364267446,53.6,,9.642272561198393,,50.66776926107669,32.36209759770791,,,101.4,16.24582389477531,60917.0,23.02788844621514,,5.023216547066273,0.2,16.573705179282868,8.764940239043826,15.179282868525895,35.657370517928285,5.582930756008857,318.7250996015936,,,2510.0
2282,389.3011361025299,142.30946139487526,,16.61894364267446,32.69019940384417,,9.642272561198393,,50.66776926107669,32.36209759770791,,,,16.24582389477531,65833.0,14.07035175879397,,0.1510574018126888,7.9,17.08542713567839,4.0201005025125625,19.76549413735344,67.67169179229481,7.166666667,,,,597.0
2290,612.8,252.63,123.1,16.61894364267446,138.6,,9.642272561198393,,71.3,56.22,,,,16.24582389477531,,14.948162111215836,,43.27129563350036,1.9,34.79736098020735,7.690857681432611,22.525918944392085,78.66163996229972,5.203385657249862,,5.0,,5305.0
4001,384.3173966535844,135.44813833720903,,10.5,32.337645923653106,13.36,4.8,3.96,45.35437549768041,30.143000983449475,,5.08,79.19999999999999,20.18,,15.4655994645397,5329.0,35.33935512738052,15.2,47.9989960119363,11.795465320578966,25.905680899127088,81.8821987338595,4.334552072672269,99.0043785035,14.0,91376.8,71714.0
4003,384.3173966535844,135.44813833720903,,20.85,32.337645923653106,14.54,11.3,6.11,45.35437549768041,30.143000983449475,13.9,3.6,79.19999999999999,20.12,48649.0,22.224419101248003,5675.0,15.555098746821372,8.0,25.164106863225825,7.9158823808544625,7.300580503313772,45.35439173692286,6.0951926555290905,126.54023188497492,45.0,111716.6,126442.0
4005,384.3173966535844,135.44813833720903,,14.87,32.337645923653106,11.49,13.0,4.76,45.35437549768041,30.143000983449475,15.6,3.51,79.19999999999999,17.8,57616.0,12.621789193976973,5164.0,13.316371697874589,5.1,25.09736105838852,5.340447368791035,10.99863624221463,46.19202271992352,8.867040610802471,245.33580778044907,46.0,16546.3,142254.0
4007,384.3173966535844,135.44813833720903,,19.86,32.337645923653106,14.55,10.9,7.87,45.35437549768041,30.143000983449475,,3.42,79.19999999999999,17.64,,28.917654050440145,5510.0,11.015541914659403,3.4,30.05422872636779,9.402741150689002,9.9450284143669,38.14768042194407,5.52247191010588,92.85740816402333,44.0,66617.0,53846.0
4009,384.3173966535844,135.44813833720903,113.4,17.17,32.337645923653106,,13.7,,45.35437549768041,30.143000983449475,18.8,,79.19999999999999,,51352.0,13.857560568086884,5630.0,15.746910263299302,4.9,26.046888053467,9.247076023391813,6.756474519632414,49.11236424394319,5.243477036563822,65.26733500417711,,87940.8,38304.0
4011,384.3173966535844,135.44813833720903,121.3,,32.337645923653106,,,,45.35437549768041,30.143000983449475,,,79.19999999999999,,60962.0,12.77337559429477,5597.0,14.0571293113666,3.8,19.93660855784469,8.969889064976229,3.021658742736397,53.91442155309033,3.73768939401452,,,104168.25,9465.0
4012,384.3173966535844,135.44813833720903,,21.25,32.337645923653106,11.16,,,45.35437549768041,42.43,,,79.19999999999999,,,39.78131685286427,5633.0,26.48738347405925,7.4,33.50130734490136,15.42666983598764,13.244592346089853,42.81911100546708,5.053322706333655,118.8495364868077,48.0,96148.2,21035.0
4013,384.3173966535844,135.44813833720903,121.5,18.84,32.337645923653106,12.66,11.1,6.21,45.35437549768041,30.143000983449475,16.2,4.74,79.19999999999999,16.91,61606.0,15.208012909778622,5655.0,5.509288816664514,8.4,20.517501556275537,7.770704129982489,10.833626610351436,45.44485459163035,11.07851296746863,284.9451558756965,61.0,515655.0,4412779.0
4015,431.2,183.3,112.7,25.81,37.5,17.21,14.9,5.83,73.8,51.7,16.9,5.1,79.19999999999999,21.3,,30.40123603067328,5425.0,18.6961126152678,3.3,25.925364221461816,10.447966331434422,9.258855534175678,23.303064484023544,6.910660441934545,320.3821837173812,14.0,86006.35,210998.0
